mandt,periv,bdatj,bumon,butag,poper,reljr,operation_flag,is_deleted,recordstamp
250,DL,,11,29,334,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,11,30,335,0,L,False,2022-01-31 20:43:46.193534+00:00
800,F1,0000,11,01,306,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,02,307,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,03,308,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,04,309,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,05,310,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,06,311,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,07,312,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,08,313,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,09,314,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,10,315,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,11,316,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,12,317,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,13,318,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,14,319,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,15,320,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,16,321,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,17,322,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,18,323,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,19,324,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,20,325,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,21,326,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,22,327,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,23,328,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,24,329,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,25,330,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,26,331,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,27,332,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,28,333,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,29,334,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,11,30,335,0,L,False,2021-12-23 14:58:49.850096+00:00
100,R1,1993,11,30,011,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1994,11,30,002,+1,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1995,11,30,002,+1,I,False,2022-04-21 15:05:23.395339+00:00
000,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1993,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1994,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1995,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
800,R1,1995,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1994,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1998,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1996,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1997,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,01,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,01,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,11,02,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,11,02,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,11,02,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,11,03,052,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,11,03,052,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,11,04,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,11,04,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,11,05,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,11,05,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,11,05,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,11,06,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,11,06,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,11,07,052,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,11,07,052,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,11,07,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,08,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,08,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,11,09,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,11,09,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,11,09,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,11,10,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,11,10,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,11,11,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,11,11,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,11,12,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,11,12,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,11,12,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,11,13,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,11,13,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,11,14,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,11,14,053,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,11,14,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,15,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,15,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,11,16,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,11,16,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,11,16,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,11,17,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,11,17,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,11,18,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,11,18,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,11,19,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,11,19,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,11,19,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,11,20,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,11,20,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,11,21,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,11,21,054,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,11,21,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,22,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,22,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,11,23,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,11,23,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,11,23,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,11,24,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,11,24,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,11,25,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,11,25,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,11,26,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,11,26,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,11,26,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,11,27,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,11,27,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,11,28,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,11,28,055,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,11,28,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,29,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,29,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,11,30,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,11,30,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,11,30,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,11,30,056,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,11,30,057,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,11,30,058,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V3,,11,30,008,0,I,False,2022-04-21 15:05:23.395339+00:00
000,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
001,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
050,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V3,,11,30,008,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V3,0000,11,30,008,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V6,,11,30,005,0,I,False,2022-04-21 15:05:23.395339+00:00
000,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
001,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
050,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V6,,11,30,005,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V6,0000,11,30,005,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V9,,11,30,002,+1,I,False,2022-04-21 15:05:23.395339+00:00
000,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
001,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
050,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
100,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
200,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
250,V9,,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
800,V9,0000,11,30,002,+1,L,False,2021-12-23 14:58:49.850096+00:00
100,WK,1992,11,01,044,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,11,03,044,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,11,08,045,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,11,10,045,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,11,15,046,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,11,17,046,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,11,22,047,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,11,24,047,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,11,29,048,0,I,False,2022-04-21 15:05:23.395339+00:00
000,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,11,01,044,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,11,03,044,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,11,08,045,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,11,10,045,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,11,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,11,17,046,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,11,22,047,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,11,24,047,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,11,29,048,0,L,False,2022-01-31 20:43:46.193534+00:00
800,WK,1992,11,01,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,11,01,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,11,01,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,11,01,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,11,01,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,11,03,044,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,11,06,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,11,07,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,11,08,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,11,08,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,11,08,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,11,08,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,11,08,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,11,10,045,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,11,13,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,11,14,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,11,15,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,11,15,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,11,15,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,11,15,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,11,15,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,11,17,046,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,11,20,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,11,21,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,11,22,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,11,22,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,11,22,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,11,22,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,11,22,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,11,24,047,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,11,27,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,11,28,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,11,29,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,11,29,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,11,29,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,11,29,048,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,11,29,048,0,L,False,2021-12-23 14:58:49.850096+00:00
000,Z9,2007,11,30,011,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2008,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2009,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2010,11,30,002,+1,L,False,2022-01-31 20:43:46.193534+00:00
100,,,12,31,001,0,I,False,2022-04-21 15:05:23.395339+00:00
100,C1,,12,31,001,0,I,False,2022-04-21 15:05:23.395339+00:00
000,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
001,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
050,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
100,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
200,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
250,,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
000,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
001,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
050,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
100,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
200,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
250,C1,,12,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
800,,0000,12,31,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,C1,0000,12,31,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,Q1,0000,12,31,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,EM,0000,12,31,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,PS,0000,12,31,006,+1,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,12,15,023,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,12,31,024,0,I,False,2022-04-21 15:05:23.395339+00:00
000,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,12,15,023,0,L,False,2022-01-31 20:43:46.193534+00:00
000,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,12,31,024,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0000,12,15,023,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0000,12,31,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1998,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1997,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996,12,31,012,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1996,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1997,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1998,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1995,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1994,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1993,12,31,003,+1,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1992,12,31,012,0,L,False,2021-12-23 14:58:49.850096+00:00
100,DL,,12,01,336,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,02,337,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,03,338,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,04,339,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,05,340,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,06,341,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,07,342,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,08,343,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,09,344,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,10,345,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,11,346,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,12,347,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,13,348,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,14,349,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,15,350,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,16,351,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,17,352,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,18,353,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,19,354,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,20,355,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,21,356,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,22,357,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,23,358,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,24,359,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,25,360,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,26,361,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,27,362,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,28,363,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,12,29,364,0,I,False,2022-04-21 15:05:23.395339+00:00
